StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q30,Q31,Q68,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,self_1,self_2,self_3,self_4,age,gender,race,Q36,Q36,workerId,condition
2022-02-13 14:03:12,2022-02-13 14:05:13,0,108.246.123.62,100,121,1,2022-02-13 14:05:14,R_sulOkTdoZvQYldT,,,,,41.97039794921875,-87.7035980224609375,anonymous,EN,A3R0QO6884CV1P,No recent examples of this.,,5,1,Not applicable,3,1,4,4,4,4,11,11,11,11,14,13,15,11,11,11,12,13,13,1,1,1,4,54,1,2,3,,A3R0QO6884CV1P,competitive
2022-02-13 13:56:30,2022-02-13 14:06:06,0,69.4.154.8,100,576,1,2022-02-13 14:06:07,R_01yKczGDNsJeqGZ,,,,,38.7169036865234375,-121.36769866943359375,anonymous,EN,AW1QY7Q83DYCJ,My employees were working on there sales quotas last December. They were hustling and bustling trying to get their bonuses in before the year end was up. Some of the employees were doing some deceptive things with their own co-workers to make their quota. It was overly competitive and almost counter productive. I had to get the team together and tell them that focusing on the success of the group would be more advantageous and profitable to everyone than trying to outperform others in the last few weeks.,,4,4,"They were competing for bonuses that included individual, team, and company goals.",5,1,5,5,5,4,12,12,12,12,14,14,15,11,12,12,12,14,14,4,3,1,4,49,1,1,5,,AW1QY7Q83DYCJ,competitive
2022-02-13 14:02:36,2022-02-13 14:06:39,0,32.218.249.3,100,242,1,2022-02-13 14:06:39,R_2f21gKWFvNVsqHd,,,,,41.3433990478515625,-73.080596923828125,anonymous,EN,A3LLAS4WXA8SKJ,a game with family,,5,3,a person I thought was not competitive pounced on my pieces,5,1,3,2,6,5,12,11,12,11,14,14,15,11,12,12,13,15,13,3,3,2,4,62,2,1,4,,A3LLAS4WXA8SKJ,competitive
2022-02-13 13:59:58,2022-02-13 14:06:56,0,107.116.13.60,100,417,1,2022-02-13 14:06:56,R_1cV72irBzeGKAff,,,,,39.9586944580078125,-82.9987030029296875,anonymous,EN,A3NK9BUXLYQ35F,,"Over the past year, I have worked to improve my life which has been made so much better with the help of my closest friend. She was also in a tough situation, and we worked together to help each other get out and improve our quality of life. ",5,4,"We communicated well about ehat was wrong with our situation. Once we understood, we found solutions to help each other. ",1,4,7,6,3,6,13,12,11,12,13,14,15,13,13,12,13,14,14,4,4,2,2,27,1,1,3,,A3NK9BUXLYQ35F,cooperative
2022-02-13 13:57:14,2022-02-13 14:08:11,0,108.91.69.176,100,656,1,2022-02-13 14:08:11,R_1Cg9SM9dVm9N7TV,,,,,37.99639892578125,-122.29010009765625,anonymous,EN,AWYKYM16CB00Z,"I was trying to have my photographs appear in a gallery show. There were others who were younger and more ambitious than I was. I understand that I've slowed down with age, but I don't like being run over. I want my work to be chosen on merit and aesthetics, and not because I'm the loudest and brashest applicant.",,5,5,"There were trying to have their work included in a gallery show. There were few spots available, and it seemed like the squeaky wheels might get the oil.",5,1,5,6,2,7,11,11,11,11,15,15,15,11,11,11,12,15,15,2,2,1,4,61,2,1,4,,AWYKYM16CB00Z,competitive
2022-02-13 14:03:47,2022-02-13 14:08:36,0,108.211.232.66,100,288,1,2022-02-13 14:08:36,R_3M9gOGTRUpMahyD,,,,,38.220001220703125,-85.6941986083984375,anonymous,EN,A3W3FYGMP7VLKZ,,"The most cooperative situation I have been in the last 12 months was when I went on a community-wide search for a missing pet turtle. It seems ridiculous, but a neighbor was very psychologically attached to a turtle, which escaped during a house renovation. Given the size of a turtle and a lush, green environment, it was hard to find such a little animal - a needle in a haystack. We split into teams and searched the entire surrounding 2 miles for several days in shifts until we finally did find the turtle on my street. ",4,1,"People searched together and made a commitment to find a small animal. Each group searched for hours each day, together, and without any expectation of compensation. ",1,4,7,7,1,7,13,11,11,11,14,15,15,11,11,11,11,15,15,1,1,1,5,41,1,1,4,,A3W3FYGMP7VLKZ,cooperative
2022-02-13 14:02:58,2022-02-13 14:08:42,0,76.19.177.210,100,343,1,2022-02-13 14:08:42,R_2CrnIwJbHsQugYO,,,,,44.392303466796875,-73.2147979736328125,anonymous,EN,A3TMHPQVI7LPLO,,A recent cooperative situation I was involved in was fundraising for my kids' school.  I was in charge of organizing but there were many people who helped make it such a success,5,4,"Several people took on different aspects to make the fundraiser successful. For example, one person took charge of marketing and social media to get the word out. Another person helped distribute goods and prizes, and another was a liaison with the fundraising company. ",1,4,3,2,5,7,11,11,11,12,14,15,15,11,11,11,13,15,15,4,1,1,5,40,2,1,5,,A3TMHPQVI7LPLO,cooperative
2022-02-13 13:48:14,2022-02-13 14:09:07,0,108.39.139.227,100,1253,1,2022-02-13 14:09:08,R_263g9onnGxmDtGU,,,,,40.4011993408203125,-80.09130096435546875,anonymous,EN,A1AAF0T0XWYZ94,,"As a waiter in the restaurant, working together with other waiters/waitresses, kitchen cook, surperivsors to provide best service to customers during christmas and new year busy period. We all has been working together, trusting one another for few years so that we could maintain loyal customers.",4,4,"The bartendar and cook were very cooperative to accomplish the customers' orders to the best quality as fast as possible. ",3,4,4,4,4,5,11,11,11,11,14,15,15,11,11,11,11,15,11,1,1,1,4,46,1,1,3,,A1AAF0T0XWYZ94,cooperative
2022-02-13 14:02:36,2022-02-13 14:09:19,0,208.107.51.116,100,403,1,2022-02-13 14:09:20,R_2Yrl5l61eJXT21h,,,,,46.80450439453125,-100.7864990234375,anonymous,EN,A1PX5URXO5RW2Z,,I've got situations at work all the time where I am in a team environment working as one.  I will have a situation this week where I will have another employee with me setting up and producing a meeting for our job.,5,5,My employees on my team are very cooperative.  They are very open to my suggestions and vice versa.,1,4,3,4,4,7,11,11,11,11,14,15,15,11,11,11,11,15,15,1,1,1,5,35,1,1,5,,A1PX5URXO5RW2Z,cooperative
2022-02-13 13:59:04,2022-02-13 14:10:01,0,174.250.181.62,100,657,1,2022-02-13 14:10:01,R_24H7v1Cyg4qCGcL,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,A2SR70NGFVZ3H5,"New management came in and made a mess of client account. Supervisor was not trained to handle such a busy account, and wasn't trained /could not do the work in which he was supposed to be supervising. The changes he made were illogical and interfered with the  normally smooth workflow. When employees took note of how bad things were getting, they no longer took pride in their work. There was no more teamwork, several did the bare minimum that they could to get by.",,4,4,The competitive aspect was kind of in the opposite direction. The employees were competing to see who could do the least amount of work.,4,1,4,4,4,6,12,13,12,12,14,15,15,13,12,11,13,15,14,2,1,2,4,45,1,1,3,,A2SR70NGFVZ3H5,competitive
2022-02-13 14:06:56,2022-02-13 14:11:49,0,98.164.114.137,100,292,1,2022-02-13 14:11:49,R_1JXC1OKfZHVv8sO,,,,,29.981292724609375,-90.16629791259765625,anonymous,EN,A1RNQ5X21BF816,I experienced working at a job with co-workers who worked with each other and left me out of job information and pay raises. It felt like they were selfish and only were looking out for themselves and not the entire office as a team.,,5,5,My co-workers have different salary levels and they seem to compete on who gets the highest raise.,5,1,7,7,7,7,11,15,11,11,15,15,15,11,11,11,11,15,15,5,1,1,5,41,2,2,4,,A1RNQ5X21BF816,competitive
2022-02-13 14:00:36,2022-02-13 14:12:06,0,71.172.245.124,100,690,1,2022-02-13 14:12:07,R_3DwkyjddXbd9CP2,,,,,40.71820068359375,-74.04759979248046875,anonymous,EN,A3D3EB91I4WAXE,"People at my work seemed to compete on laziness. Essentially they would try to offload the most difficult and time consuming clients on other people. Any time a student who was a known time waster and extremely needy came in, all the employees would try to find ways to get rid of that person so they could go back to watching video game streamers on twitch or studying for their own classes. ",,5,1,"They would come up with any excuse to offload someone. If a student needed help with a writing assignment, they would claim to not be an expert in that specific domain. The student needs helps writing a coherent paper. They aren't coming for specific advice on that class. Or if a student came in five minutes late, the worker would immediately punt and say ""oh sorry, you are too late, I will switch you to another hour"" etc. Just anything to weasel out of doing their jobs. For whatever reason, it seems the female workers actually did their jobs, and the male workers were lazy slugs.",3,1,3,3,2,3,12,14,11,11,13,14,15,13,13,11,12,14,14,1,2,4,3,43,1,1,4,"Even though I had to spend the whole pandemic doing the work that lazy bum coworkers would constantly try to shirk, I did end up getting a better job in the organization. No doubt the lazy crumb bum workers who did no work will say it's some kind of privilege because of my identity or that I ""sucked up"" to the boss, but the truth is, they were lazy and useless, while I actually kept the place functioning while all the people who were supposed to be in charge were in Zoom meetings from their McMansions in Bergen County. Have a nice day.",A3D3EB91I4WAXE,competitive
2022-02-13 14:09:05,2022-02-13 14:14:34,0,73.24.203.202,100,328,1,2022-02-13 14:14:34,R_3lMJ5ImEkQMzHf9,,,,,32.1387939453125,-111.04959869384765625,anonymous,EN,AEOVYZ83Q3GX4,"I was bidding to buy a house in a hotly competitive real estate market. There was a lot of competition because the available supply of houses was so low and a lot of people decided it is a wise thing to do to buy a house instead of putting up with the rising costs of renting.   ",,5,5,"People outbid one another, making it very difficult to get an offer accepted.",5,1,5,3,6,7,11,13,11,11,15,14,15,11,11,11,12,15,15,3,4,1,4,33,1,1,4,,AEOVYZ83Q3GX4,competitive
2022-02-13 14:12:02,2022-02-13 14:16:19,0,47.20.34.175,100,257,1,2022-02-13 14:16:20,R_3fmo5tdwnmotTJn,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,A1DPF21Y1WK4D7,,we were working in a small group having a structured plan. We did brainstorming and equal partaking.,5,2,we were making a project together and everyone contributed with his/her ideas,5,4,1,7,7,7,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,5,48,2,1,4,,A1DPF21Y1WK4D7,cooperative
2022-02-13 14:12:21,2022-02-13 14:16:55,0,172.91.235.230,100,273,1,2022-02-13 14:16:55,R_RLxHcCqO6AYQtbP,,,,,34.412994384765625,-118.4268951416015625,anonymous,EN,A2RMQJTHVSI59R,"Our department meetings feel like a competition, with one faction of our department always opposing the initiatives proposed by someone in the other faction. This happens no matter now trivial. Even voting to approve the minutes or the agenda for the meeting ends up with members of one faction abstaining or voting no. ",,4,5,"They are competitive in that they want to have the upper hand and be in control. As a result, they will oppose even noncontroversial ideas and initiatives from the ""other side."" When something truly is substantive, they always oppose and block progress.",5,1,1,1,6,6,12,11,11,11,14,15,15,12,12,11,12,15,15,4,4,1,5,66,2,1,6,,A2RMQJTHVSI59R,competitive
2022-02-13 14:11:07,2022-02-13 14:17:13,0,184.83.84.10,100,365,1,2022-02-13 14:17:13,R_2Qs2RIl1B65DCEB,,,,,43.5453948974609375,-96.63120269775390625,anonymous,EN,AWCCHHQYRFM49,"We were competing to get the most sales at work for the year last year. December was incredibly competitive. We were not working as a team as we normally do since we were all trying to get every last sale we could. ",,5,2,Some people were actually lying to customers to try to get the sale instead of the other people. Some even went so far as to cheat and steal sales when they thought they could get away with it,5,1,3,3,5,6,12,12,12,12,13,14,15,12,11,12,12,14,15,2,2,1,4,36,1,1,3,,AWCCHHQYRFM49,competitive
2022-02-13 14:08:41,2022-02-13 14:17:45,0,47.152.196.243,100,544,1,2022-02-13 14:17:46,R_3JyFQzdZctdpduB,,,,,33.8838043212890625,-118.1260986328125,anonymous,EN,A3S8U6OCRC0YD3,,"One project was a writing project. Everyone had to take part and post a social media post. The project had to deal with real estate, many projects available. ",5,5,"The people thought about the same website, wrote strong summaries about the website. It is collaborative in slight ways.",2,4,1,4,2,5,11,11,15,14,14,12,15,11,11,11,11,14,14,3,2,5,2,28,1,4,4,,A3S8U6OCRC0YD3,cooperative
2022-02-13 14:15:23,2022-02-13 14:20:57,0,24.211.242.39,100,334,1,2022-02-13 14:20:58,R_yOyeAB3xOpZp0at,,,,,35.7801971435546875,-78.4860992431640625,anonymous,EN,A2400K1ZSJUKAO,,My co-worker and I were working together to get a project done by the deadline.,4,2,"Listened to each other’s opinions ",4,4,3,2,3,5,12,11,11,12,13,14,15,11,11,11,11,14,14,2,2,2,3,37,2,1,5,,A2400K1ZSJUKAO,cooperative
2022-02-13 14:16:31,2022-02-13 14:21:34,0,50.96.211.251,100,302,1,2022-02-13 14:21:34,R_qJSK7jmOYts85uV,,,,,37.8867950439453125,-84.56670379638671875,anonymous,EN,A1V0QQXL4GNB39,"A horse at the barn was sick - rather than work together, the barn staff argued about who was to blame. Rather than work together to figure out the cause and call the veterinarian, they blamed each other for the horse getting sick. Thankfully, in the end, the horse was OK.",,5,4,"They were each trying to not be the person balmed for the sick horse. ",4,1,4,5,3,7,11,12,12,11,15,15,15,12,11,11,12,15,15,2,2,2,5,49,2,1,5,,A1V0QQXL4GNB39,competitive
2022-02-13 14:18:16,2022-02-13 14:22:58,0,47.198.214.176,100,282,1,2022-02-13 14:22:58,R_BE5t10wSPh7oDmN,,,,,28.0475006103515625,-82.61479949951171875,anonymous,EN,A2TKHXY755FAM,,A group that I am involved in welcomed a new member. All of the others of the group and I decided to have a welcome party for her. We all signed up to do different thing for the party and it came together quite well.,4,5,We all planned a welcome party for a new group member.,1,4,3,3,5,5,11,12,11,11,14,14,15,11,11,11,11,14,14,2,1,1,4,46,2,1,4,,A2TKHXY755FAM,cooperative
2022-02-13 14:07:09,2022-02-13 14:24:28,0,99.125.118.63,100,1039,1,2022-02-13 14:24:29,R_5jRmCpx7qvDiViN,,,,,35.9492034912109375,-87.29630279541015625,anonymous,EN,A2AJSEYVBTRBB3,,"About a year ago, during the worst of the pandemic, I went to a very well organized event giving away food to people in need. I was directed by a friendly volunteer on where to park before getting in line. I was given a shopping cart and led to various stations to select the food that I needed and wanted. It was a very uplifting experience.",4,2,"For the most part, people were courteous and patient while waiting in line. The volunteers were so nice and friendly.",1,4,1,5,5,7,11,11,11,11,15,14,15,12,11,11,12,14,14,1,1,1,5,67,2,1,3,"There are signs that corporate management, as we know it, is changing for the better.",A2AJSEYVBTRBB3,cooperative
2022-02-13 14:20:47,2022-02-13 14:25:50,0,24.253.151.116,100,303,1,2022-02-13 14:25:51,R_2CfC9gQazPRzlL6,,,,,36.796905517578125,-76.1797027587890625,anonymous,EN,A2RBG0G82ULSZC,"I watched my son's track competition and noticed how competitive the participants behaved. While I didn't notice any manipulation or sabotage, I think the competition led to more selfishness and less rooting for everyone to do well.",,4,1,"The participants were competing in a track meet, so they were racing to see who could be the winner.",2,1,2,4,5,6,11,13,11,12,15,14,15,13,12,13,12,15,14,4,4,3,4,48,2,1,6,,A2RBG0G82ULSZC,competitive
2022-02-13 14:23:07,2022-02-13 14:26:10,0,76.176.31.224,100,183,1,2022-02-13 14:26:10,R_PwAK9v777UBXtSN,,,,,34.113006591796875,-118.1887969970703125,anonymous,EN,A25MZY0FNQAK5H,,The most cooperative situation I've been in over the last 12 months was working with my writing partner. We were able to share information and trust each other in addition to working on a large project together.,4,5,The people involved treated each other with respect and kindness.,1,4,3,3,4,5,12,12,12,12,14,14,15,12,12,12,12,14,14,2,3,2,4,44,1,1,5,,A25MZY0FNQAK5H,cooperative
2022-02-13 14:14:03,2022-02-13 14:27:11,0,157.254.131.16,100,788,1,2022-02-13 14:27:12,R_xEnFMi3WIIzesrT,,,,,40.206207275390625,-75.529998779296875,anonymous,EN,A1D3JI73K53QGO,,"The most cooperative situation during the past 12 months is finance, utility, healthy food and health care cooperatives and they are probably one of the most service cooperative.",4,3,"Modern life requires that people cooperate with on another. People are also motivated by self interest, which often stands as an obstacle to effective cooperative behavior",3,1,4,4,4,4,13,13,13,13,13,13,15,12,13,12,13,13,13,3,3,3,3,41,1,1,5,Good,A1D3JI73K53QGO,cooperative
2022-02-13 14:21:15,2022-02-13 14:28:45,0,73.145.147.39,100,450,1,2022-02-13 14:28:45,R_2wB3SueVdw4RpCy,,,,,42.7366943359375,-84.475799560546875,anonymous,EN,A2NKW6JBEM4LL4,"They were hiring a new director and people came out of the woodwork to voice opinions about who it should be but were only acting in self interest and sometimes making up all out lies. ",,5,5,"Undercut each other, made up fake stories, etc.",5,1,6,6,2,4,12,13,11,11,13,14,15,13,12,13,12,14,13,2,3,1,4,35,1,1,4,,A2NKW6JBEM4LL4,competitive
2022-02-13 14:29:24,2022-02-13 14:32:06,0,167.248.5.236,100,162,1,2022-02-13 14:32:07,R_ymrcfDQQ9axloQh,,,,,40.75970458984375,-96.65419769287109375,anonymous,EN,A3CLBF224TRYC9,"Recently, our boss offered us a bonus to the employee who demonstrated, in his eyes, the most outgoing customer service.",,5,2,We all went above and beyond to make sure our customers were happy.,3,1,4,4,6,6,13,12,12,12,14,14,15,12,12,11,13,15,14,2,2,2,5,37,1,1,3,,A3CLBF224TRYC9,competitive
2022-02-13 14:29:53,2022-02-13 14:32:10,0,163.116.147.34,100,136,1,2022-02-13 14:32:10,R_2f0uzVzEEpvVjxa,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,AKAM01E1R4KAF,,"When I was submitting a bunch of projects, I got my entire team of 10 people to help with them, doing graphics work and layout and photo coordination and editing, etc.",5,5,It was very cooperative because everyone was working towards the same goal. We had a deadline to hit and strove to meet it.,5,4,2,2,2,2,12,12,12,12,12,14,15,11,14,14,14,14,14,2,2,2,5,35,1,1,5,,AKAM01E1R4KAF,cooperative
2022-02-13 14:28:51,2022-02-13 14:32:51,0,76.89.230.105,100,239,1,2022-02-13 14:32:51,R_3h0gD6d0duROmr0,,,,,34.07159423828125,-118.01110076904296875,anonymous,EN,A3GR8Q5HZOW2BQ,,"We were working towards a common goal of finishing a project. Me and my teammates all put in our best effort to finish the goal. We worked hard every day to get our part done, which collectively made the job much easier. ",3,1,"Since it was an extra activity, the others set up a time and date to meet. It was very easy to make plans with them and overall find a way to meet.",1,4,4,4,6,6,13,13,13,12,14,14,15,13,13,11,13,14,13,3,1,3,3,18,2,4,3,,A3GR8Q5HZOW2BQ,cooperative
2022-02-13 14:31:10,2022-02-13 14:37:33,0,73.4.162.155,100,383,1,2022-02-13 14:37:33,R_1GZi6fje8q4KrQz,,,,,43.0697021484375,-70.95800018310546875,anonymous,EN,A1XHBO7E954ZEI,"Everyone wanted my money. All my  family members were looking around my house for things to sell when I died. They all past away before me though, ahah.",,2,3,Tried to claim things in my house to sell off when I died.,5,1,4,4,5,4,12,12,12,13,13,13,15,12,13,14,13,14,14,3,3,4,3,66,2,1,5,,A1XHBO7E954ZEI,competitive
2022-02-13 14:34:25,2022-02-13 14:38:14,0,108.30.35.55,100,229,1,2022-02-13 14:38:14,R_27f1rB35m4cpcFF,,,,,40.69140625,-73.372802734375,anonymous,EN,A28A7NZUJWGZ7Q,,"I felt particularly cooperative this Thanksgiving when I was helping my family with the meal preparation. My mother, my grandmother, my aunts and I all worked as a team in order to coordinate the meal with the utmost efficiency and to ensure that every dish was prepared to the best of our individual ability. It felt very rewarding being able to partake in the cooking and help achieve our common goal of having a wonderful Thanksgiving day feast.",5,4,We all were designated different dishes to cook for our Thanksgiving dinner.,1,4,1,2,5,7,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,5,35,2,1,4,,A28A7NZUJWGZ7Q,cooperative
2022-02-13 14:36:22,2022-02-13 14:40:06,0,50.5.235.215,100,224,1,2022-02-13 14:40:06,R_2bIcY7t0mCF7nRq,,,,,39.3433990478515625,-84.40090179443359375,anonymous,EN,AGEU3VFG2D6HY,"My supervisor asked me to do a task, and while I was doing it, another co-worker came over and started to do it with me. She was interfering with my task and seemed like she could do it better.",,5,5,My co-worker was competitive because she took over the task that was assigned to me by my supervisor.,5,1,5,5,2,4,12,12,12,13,13,15,15,12,12,13,13,13,13,1,1,1,5,43,2,1,4,,AGEU3VFG2D6HY,competitive
2022-02-13 14:36:44,2022-02-13 14:41:50,0,73.144.35.42,100,305,1,2022-02-13 14:41:51,R_30cngYlNolFOg8i,,,,,42.3574981689453125,-83.2162017822265625,anonymous,EN,A1MOMTPZ80MQV2,"I was trying to buy a house as an investment property, but was outbid 3 times! First time homebuyers are becoming more savvy and are looking at duplexes to offset the mortgage AND interest rates will never be this low again.",,5,5,They submitted bids that were WELL over asking and some even submitted all cash offers,5,1,4,6,3,6,11,11,11,11,14,14,15,12,11,11,12,15,15,2,2,1,5,62,2,2,4,,A1MOMTPZ80MQV2,competitive
2022-02-13 14:36:08,2022-02-13 14:42:05,0,73.53.7.16,100,356,1,2022-02-13 14:42:05,R_3eh73mLGyEx2XXi,,,,,47.6732940673828125,-122.3426055908203125,anonymous,EN,A2M2WHA77ACWTX,,"I was meeting with a friend.  I said I would drive.  So we went shopping together, had lunch, and headed home.",5,3,My friend agreed that it was best for me to drive.  She suggested a place to have lunch.,2,4,3,5,4,6,11,13,11,12,15,15,15,11,12,11,12,15,15,1,1,1,4,73,2,1,4,,A2M2WHA77ACWTX,cooperative
2022-02-13 14:36:27,2022-02-13 14:43:44,0,75.142.6.7,100,436,1,2022-02-13 14:43:44,R_2w4inpjLSkwwgFG,,,,,42.3394012451171875,-122.847503662109375,anonymous,EN,A1ZWHTTCKGTOAA,,I was involved in a project to help people who had been burned out of their homes by a wild fire. People and organizations in the community came together to raise money and resources to help others out.,5,3,"People gathered resources (clothes, furniture, toys, food, etc.) and brought them into a central location so the fire victims could come in and some of the things they needed. People in general were very selfless in this endeavor. ",1,4,3,4,5,7,11,11,12,11,15,15,15,11,11,11,11,15,14,2,2,1,5,71,2,1,5,,A1ZWHTTCKGTOAA,cooperative
2022-02-13 14:50:20,2022-02-13 14:53:15,0,71.183.204.134,100,175,1,2022-02-13 14:53:16,R_3G8iZPP7KqmT9Sf,,,,,40.694000244140625,-73.9900970458984375,anonymous,EN,AOP8NT9LAEV1F,,"During a situation where I felt was a very cooperative environment was during a call shift I was on. Everyone was willing to help each other and didn't care how small or how big the tasks were for that night. ",5,5,"They were willing to help each other out during the call and were providing feedback to make the whole night more efficient. ",1,4,5,6,6,7,11,11,11,12,15,15,15,11,11,11,11,15,15,2,2,2,4,28,2,4,5,,AOP8NT9LAEV1F,cooperative
2022-02-13 14:45:04,2022-02-13 14:54:27,0,64.72.56.41,100,563,1,2022-02-13 14:54:28,R_bJaLI1aXOUTj2iR,,,,,32.8860015869140625,-96.4095001220703125,anonymous,EN,A13QVU42ENEOA5,"I was in a new year's resolution group to lose weight. It was to be a friendly competition, but quickly turned out bad. I opted out of it and decide to continue on my own. ",,5,5,"Made better healthy food choice and exercise. Drank more water. Protein shakes. Anything healthy to lose weight. ",3,1,5,6,6,6,11,12,11,11,15,14,15,11,11,11,11,15,15,3,3,1,5,45,2,2,2,,A13QVU42ENEOA5,competitive
2022-02-13 14:53:23,2022-02-13 15:04:07,0,172.56.30.28,100,644,1,2022-02-13 15:04:07,R_2Tpk2u481Bnf5S8,,,,,34.197906494140625,-118.53710174560546875,anonymous,EN,A3BSK47WPPE876,,"I was involved with serving a christmas dinner for a homeless shelter. The goal was to cooka full dinner and have it served to a couple hundred people. Everyone was working together to cook the food, get everything plated, and handing out care packages. ",5,4,"We worked together to cook food and package it in order to hand out to homeless people. ",1,4,6,5,5,6,12,11,12,11,13,14,15,11,11,11,11,15,14,4,4,4,4,33,2,1,3,,A3BSK47WPPE876,cooperative
2022-02-13 14:57:01,2022-02-13 15:07:14,0,172.58.56.131,100,612,1,2022-02-13 15:07:14,R_1i4mSYwW7EPyx6F,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,A15T05M4N5DJDP,"It seems like this describes every hot NFT drop on the WAX blockchain, super competitive where everyone tries to win and there is no collaboration. One recent drop was the Funko Nickelodeon drop which has six different redeemable Funko Pops! Most people I know now who want to collect the Pops do not open the packs they buy on the drop. Rather they sell the packs for a profit then buy the specific NFTs they want, especially the redeemable ones. The competition comes from ""sweeping the floor"" in which everyone tries to buy the lowest priced packs to keep the ""floor price"" from falling below a certain level so they can then sell those packs for a bigger profit. There are also those who wait for the floor sweeping then try to buy the packs as low as possible. Of course there are many people who open their packs to see if they have any redeemable Funko Pop NFTs. It is not usually easy to get a pack on the drop and can also be difficult to snag a pack after market as the floor is continually swept. ",,5,5,They try to accumulate as many packs as possible for the lowest price so as the redemption period nears they can sell those packs for the maximum profit. People also try to keep the after-market price of the redeemable NFTs high to maximize their profit potential.,5,1,1,2,6,7,12,11,12,12,13,15,15,11,12,11,11,15,14,1,1,2,4,40,2,1,4,,A15T05M4N5DJDP,competitive
2022-02-13 15:30:13,2022-02-13 15:34:42,0,76.185.14.31,100,268,1,2022-02-13 15:34:42,R_2ALPsHSMNTOtOkR,,,,,32.9656982421875,-96.88249969482421875,anonymous,EN,A2H8PEGI28NKZD,"A colleague of my accused me from ""stealing"" his client.  It was very exhausting situation and I was falsely accused.",,5,5,This person was aggressive.,3,1,4,6,5,7,11,11,11,11,14,14,15,11,11,11,11,14,14,3,1,2,3,32,4,1,4,,A2H8PEGI28NKZD,competitive
2022-02-13 15:33:30,2022-02-13 15:39:05,0,24.147.79.235,100,334,1,2022-02-13 15:39:05,R_3G8Sd5Id2dQvW52,,,,,42.7239990234375,-71.47899627685546875,anonymous,EN,ANS7S6PUWTLF7,,"Our project team needed to fin out a way to organize and distribute work on a project. We were able to sit down, discuss the project and work requirements, and then be able to give out work assignments to the best person. Everyone was contributing and agreed upon the solutions and was happy with the reults of the meeting.",5,4,They all put out their talents and how they would apply to the project. The team then agreed together on which talents should be with which task.,1,4,3,3,5,6,12,13,12,12,15,15,15,11,12,12,12,15,15,2,2,2,4,53,1,1,4,,ANS7S6PUWTLF7,cooperative
2022-02-13 15:37:48,2022-02-13 15:40:50,0,70.134.39.78,100,182,1,2022-02-13 15:40:51,R_VL9CM8WpTDShpZf,,,,,33.6549072265625,-95.539398193359375,anonymous,EN,A31JM9RECQGYEX,,We have a coworker that is getting married and our team worked together planning a shower.  Everyone handled different aspects and this was the easiest shower I have ever been a part of.,5,5,Everyone worked together planning and feeding off each other.  Working toward a common goal,1,4,3,3,6,6,11,11,11,12,12,15,15,11,11,11,11,15,15,1,1,1,5,43,2,1,3,none,A31JM9RECQGYEX,cooperative
